21	file21	1.5295489212234523E-5	0.18888022488770553	6.498416623162878E-4	2.8191592114517903E-5	0.004117238206200056	0.008444456717880968	6.38491694681766E-4	0.1991539936219759	2.7616507712373226E-5	1.7150228315678456E-5	0.13871498576217192	2.678838055780301E-5	2.3822934691645144E-5	0.00595672919665369	0.3721568160875961	1.536455407694786E-5	0.04148357782225918	3.473759319308101E-5	0.004069512959354622	0.035545164101329636
22	file22	4.662314192733841E-5	0.6099370634540393	0.02288044408784675	8.593256365160643E-5	0.08949861666619544	0.001990510043227097	4.626112690062441E-5	1.481577990022932E-5	0.06468300777809331	5.227668875138393E-5	8.353440033410696E-5	0.07323032841590647	0.0865210479939205	0.025756942757716016	0.024814707648082975	4.683366288191807E-5	1.009926055342855E-4	1.0588584092882089E-4	5.47622310230095E-5	4.9413113138844765E-5
23	file23	3.6854922038376175E-5	0.4333348619031093	6.391682847080974E-5	0.008328353064799333	0.2765070347409355	7.157412993816864E-5	3.656875437496433E-5	1.1711660574306215E-5	6.654277117842105E-5	0.0030451147370598158	0.012081195810872771	0.09318206117370584	0.013574460502323084	0.07142493524517951	0.08795190887918629	3.702133582019657E-5	7.983319977060699E-5	8.370123185780699E-5	4.328875471640221E-5	3.906035408861489E-5
24	file24	3.481563388545776E-5	0.4866813272118989	0.12633279874776082	6.416977816715576E-5	0.3378218362671983	6.761372879863115E-5	3.454530069661451E-5	1.1063620927517245E-5	6.286076949665889E-5	3.9037396045696156E-5	7.717745700859237E-4	0.04475289922840696	5.422582833362799E-5	7.896021131893554E-4	0.0015047832538611758	3.497283951718643E-5	7.541580069614294E-5	7.906980351467913E-5	7.502890744411482E-4	3.689903307811954E-5
25	file25	8.920573965401829E-6	0.3473595061100209	0.07090328666991232	0.1352485828487742	0.1323622349565695	1.732420759045096E-5	8.851308324158213E-6	2.834756624962927E-6	1.6106389033785297E-5	1.00022874777464E-5	0.0011065647209680411	1.562341203104959E-5	0.09198629092870175	2.055076878833486E-5	0.057277576750562706	0.004916578876085775	0.15833544540918829	2.0259519990446115E-5	3.7400511616615683E-4	9.454389223763696E-6
26	file26	1.582314932544215E-5	0.6806216698247953	0.07805041261626249	6.739820794912675E-4	0.02908476441418315	6.755473000266905E-4	3.3810925751191697E-4	5.028238939786013E-6	2.856921536256425E-5	1.7741872773009644E-5	3.507592108828244E-4	6.725304602792894E-4	2.464477257089889E-5	3.645257407781727E-5	0.14028698408637338	1.5894596773270524E-5	3.566842467430665E-4	0.042916329012437755	0.025811303050219704	1.677002097047523E-5
27	file27	2.337430810692069E-5	0.19291335740151747	4.053764217268531E-5	4.308191460671232E-5	0.5006598441459603	4.539409319377962E-5	2.3192813458041474E-5	7.427826395140861E-6	4.220308034278686E-5	2.62086890580821E-5	0.1052974836687641	0.11625074475102108	3.640580616722972E-5	5.384855317109523E-5	0.08435746999794372	2.3479851865918676E-5	5.063220067746848E-5	5.308540282179872E-5	2.7454804795204588E-5	2.477304796037851E-5
28	file28	4.822664891587904E-5	0.3095862548467245	8.363860987871508E-5	0.06592680444592629	0.001189778748169844	0.08165406251016395	4.785218312756263E-5	1.5325338150244364E-5	0.00401769667237567	0.00103673010663038	8.640739407030878E-5	8.446371386099586E-5	7.511366858412778E-5	1.1110212360217634E-4	0.3558403959462937	4.844441030531461E-5	1.0446603829901722E-4	1.0952756645176998E-4	0.17988259645302576	5.111257544379135E-5
29	file29	2.7795918238081827E-5	0.252626789357185	4.820596110235067E-5	5.1231521826036054E-5	0.1394447853062806	5.39810845794652E-5	2.7580091082992585E-5	0.03512336656292216	5.018644253499752E-5	3.1166465969962397E-5	4.9801777953375784E-5	0.06914502192393913	0.0011760194166217587	0.0011967617276818	0.5001675766294561	2.7921427223512683E-5	6.265735066622106E-4	6.312732380016292E-5	3.264830367766286E-5	2.9459251262752135E-5
30	file30	6.246781604077088E-5	0.5244705752420303	1.0833680990198534E-4	1.1513637554642663E-4	0.4101196496838702	1.2131567060703911E-4	6.198277176537629E-5	1.985085893075312E-5	1.1278769181734686E-4	0.005161363983340395	1.11923206747405E-4	0.056113939720442776	9.729448213259084E-5	0.0014167405285336245	1.54290872364078E-4	0.0013355802033658732	1.3531450784303755E-4	1.4187068822544093E-4	7.337293953416842E-5	6.620594696019806E-5
31	file31	2.1509814070141345E-5	0.16130894403857854	3.73040836968437E-5	3.9645407630342435E-5	0.021129781038258	4.177315110310235E-5	8.979011685973961E-4	0.012278652539337421	3.883667517379074E-5	2.4118105489273497E-5	3.8539003279695287E-5	0.011871210113548837	3.3501831076611016E-5	0.0018026699696154053	0.7902704999372171	2.1606938939973894E-5	4.6593431452714226E-5	4.8850949483179134E-5	2.526482254685544E-5	2.279698090488784E-5
32	file32	2.3621815921789476E-5	0.1285349188993936	4.09668905246878E-5	4.353810396196061E-5	0.019353965346725833	4.587476593767212E-5	2.3438399447299464E-5	0.04236303867021202	4.264996382479599E-5	2.6486209801355813E-5	0.017369586233397103	0.0029292482282252817	3.679130299099751E-5	5.441874920292033E-5	0.7889301311987085	2.3728477271307925E-5	5.116833912889788E-5	5.364751794382719E-5	2.7745520512282787E-5	2.5035366867969936E-5
33	file33	3.238073430373858E-5	0.18411278118207566	0.40516269709852504	0.052842292984372694	0.05819994057016293	6.288503017685978E-5	3.21293073962115E-5	1.0289864917290948E-5	0.15774651497650338	3.6307239254187205E-5	5.801636506300691E-5	5.671132326881181E-5	0.001369998714901052	7.459710400402016E-5	0.13863433200619288	3.252694545154662E-5	7.01414488870048E-5	7.353990185791433E-5	0.0013575987757946566	3.431842689115928E-5
34	file34	4.596810826696549E-5	0.4571257929294101	0.07220068958294533	0.004767904985761739	0.3364497282992458	8.927240032377926E-5	4.5611179384562144E-5	1.4607625019666969E-5	0.0010196328749806222	0.0019248141193761188	8.23607805016387E-5	8.050812633000217E-5	7.159596047875669E-5	0.06660705124892098	0.006669989446996057	4.6175671499140286E-5	0.021642200487111296	1.0439819365542682E-4	0.03096297909812348	4.87188816685547E-5
35	file35	5.061398201461607E-5	0.17537311678242937	0.031026756024802267	0.013500178284493933	0.47255242685715726	0.015567783476072659	5.02209792847769E-5	1.6083978608121362E-5	9.138520548545189E-5	0.08152939117285567	0.049593048133994365	8.864486731609766E-5	7.883197270041085E-5	1.1660194129587713E-4	0.11975572425830887	5.084252310747937E-5	0.04033030759197196	1.1494943984526499E-4	5.944975952926054E-5	5.364276872617137E-5
36	file36	2.995017946807397E-5	0.43819629913481145	5.1942057610039554E-5	0.0061577840426200025	0.3534681237301214	5.8164769272534495E-5	2.9717625106183864E-5	9.517489569083678E-6	0.01653104725607568	3.3581954054935005E-5	5.3661554720262644E-5	5.245447165714113E-5	0.037882655812500915	0.10564366518779833	0.04035101549212751	6.40343609238832E-4	6.487650843896967E-5	6.801986755608512E-5	3.517863832015865E-5	6.42000618932523E-4
37	file37	3.776236396021872E-5	0.2862697402818152	0.030842991654125605	6.960098806090637E-5	0.09326412210685836	7.333642822651313E-5	3.746915027635443E-5	0.19314081921078782	0.002376493767255822	4.234144816626535E-5	6.765859824572409E-5	6.613666045538798E-5	0.013139253353745363	8.56432557859264E-4	0.32094871884544907	0.0069628706149084995	0.03701480013142305	0.014705075129748562	4.4354610471927054E-5	4.0022098160278236E-5
38	file38	6.906048720153943E-5	0.185816556181631	0.007155575973711895	1.272875329060009E-4	0.5687896937308694	0.004355602340419003	6.85242527676158E-5	2.1945860701006232E-5	1.2469097594446546E-4	0.10842884123521478	0.018416829848874685	1.209519085654569E-4	0.002921884903197697	1.5909807041487438E-4	0.050828374693182764	6.937232117686573E-5	0.001556756329006075	1.5684330699302843E-4	8.111650563118091E-5	0.05073099354159052
39	file39	3.416131886511273E-5	0.16221804305363216	5.924536093074452E-5	6.296378979293528E-5	0.04817509252823891	6.6343015805726E-5	3.3896066240551024E-5	1.085569441450029E-5	7.577428151986039E-4	3.830373844026833E-5	0.0014533334934979944	0.09611658356903532	5.320672369557731E-5	7.869912499177287E-5	0.531876838692526	0.15595252454931952	0.002162188756635526	7.736472212883156E-4	4.012492419874956E-5	3.6205563251930146E-5
40	file40	2.543355770684452E-5	0.6203457843809415	5.623374750645583E-4	4.687738162169352E-5	0.19392669575407992	4.939326047696088E-5	2.5236073588613603E-5	8.082209338265015E-6	4.592112307217596E-5	2.8517644352523698E-5	4.556915093185458E-5	0.11560950257746254	0.03320623796983435	0.03063407483601512	6.281900112131301E-5	5.437769130948138E-4	5.509283919183244E-5	5.7762165617195346E-5	0.004693930161558854	2.6955524929020805E-5
41	file41	3.235938414390188E-5	0.03366013133246307	0.7484156598731918	0.051488756320761796	0.02849092404010633	6.28435670823846E-5	3.2108123014105865E-5	1.0283080319430334E-5	0.12665316742641197	0.002673673748004947	5.7978112111247985E-5	5.6673930793243396E-5	5.0400185598863344E-5	7.454791858163594E-5	0.002057968114611918	3.250549888773877E-5	7.00952012901817E-5	7.34914134992405E-5	0.005972136930007789	3.4295799118342356E-5
42	file42	1.336306829211951E-5	0.6504976576891326	0.02153352494159024	2.4629886985801387E-5	5.739155818445268E-5	0.0817108237036522	1.3259307985010819E-5	4.246480833838526E-6	0.09532314472925227	2.872663875021304E-4	0.008736995535957014	2.3403956150867794E-5	0.002471359320941781	3.07851633582309E-5	0.10731247094395244	1.3423407552338276E-5	0.0019349267233107887	0.017184171979842428	0.012812992489072632	1.4162726450947829E-5
43	file43	3.274804637502938E-5	3.380432084224663E-5	0.1335101757702618	6.0358943289874116E-5	0.024162254604092628	0.004734466718653658	3.2493767396968144E-5	1.040658838503628E-5	5.912767239623536E-5	3.671909178131678E-5	0.5872535527344025	5.7354630286500536E-5	5.100553236618696E-5	0.24696419893047275	8.088524561391425E-5	3.2895916074463935E-5	0.002740004729485081	7.437410448656915E-5	3.8464934086521046E-5	3.470771925082569E-5
44	file44	3.071878137728245E-5	3.1709602755182827E-5	0.0933152142237742	5.6618741828191546E-5	0.008894797453028251	0.02509641963285656	3.0480259046928784E-5	9.761733870239445E-6	0.14213908925086344	3.4443757037754806E-5	0.5896707884558506	5.380059404365895E-5	4.7844924239008004E-5	0.13902479858865602	7.017921665719204E-4	6.567765431761747E-4	6.654141359595299E-5	6.976543973615983E-5	3.608141650234119E-5	3.255702119022223E-5
45	file45	1.2319825653878034E-5	1.2717196450588583E-5	2.1366052064613148E-5	0.013327086463470023	0.2942554142187492	0.001781107913123528	1.2224165819966555E-5	3.9149619213034394E-6	2.224384950781917E-5	1.3813734222005563E-5	2.207335682827498E-5	2.157683049182153E-5	1.9188297797629855E-5	0.02588406253266389	0.0012855591885672021	1.2375454282702567E-5	2.6686560387808336E-5	0.6629877157955172	1.4470520662728374E-5	2.64083081817977E-4
46	file46	4.533122543795982E-5	4.6793365055372125E-5	0.024093750197618162	8.355139216966072E-5	1.9468804659401835E-4	8.803554153158931E-5	4.497924176398355E-5	1.440523806274568E-5	8.184701512635422E-5	5.0828113785902604E-5	0.7953515878378742	0.0444150229760415	7.060400671833063E-5	0.12295107402844827	1.1196476460119245E-4	0.009282125554676389	0.0028691710163030217	1.0295176874422088E-4	5.3244782255527336E-5	4.804388719188706E-5
47	file47	7.56010069044354E-4	3.650837286637919E-5	6.133740235028496E-5	6.518713444150678E-5	0.524058967313736	0.0022306130762099912	3.5092986529679015E-5	1.1239025058389119E-5	6.38573725718849E-5	0.025982784983539665	0.22418317405011395	6.194250249500722E-5	5.508553189288595E-5	0.20618522264779868	0.015220847094619268	7.561697670352643E-4	7.661145292083299E-5	8.032338679040462E-5	4.1541794685500924E-5	3.748403530022048E-5
48	file48	3.79375072105075E-5	3.91611655551129E-5	0.05649524741374199	0.0023889424196495428	1.6293358717091425E-4	7.367656531161968E-5	3.76429335906584E-5	1.2055681654192824E-5	6.849741423302512E-5	4.253782937962333E-5	0.7398349120582492	0.0016124558178255404	0.02943332403739455	0.031780652985477144	0.12995874552736458	3.810880927000353E-5	0.007812240304389616	8.615989158320363E-5	4.456032880702731E-5	4.020772214193765E-5
49	file49	0.049093576774053675	1.6799315865414007E-5	0.010307929614317255	2.99958386491819E-5	0.0478207838838908	3.1605695974672214E-5	1.614802630428119E-5	5.171633714441884E-6	2.9383949158644415E-5	0.025883312602404486	0.6688732053798366	0.07231804281722792	0.08060497244624377	3.7492124645741854E-5	4.0196541627352275E-5	1.6347877166235715E-5	3.525273507082518E-5	3.696078023007379E-5	0.01858890553370931	0.026213916429909345
50	file50	7.350832357144288E-5	7.587930364235373E-5	0.1064705206912874	1.3548547852202853E-4	0.00630685972408524	1.4275689682265326E-4	0.010557462281078695	2.3359282490370537E-5	1.3272169047137062E-4	0.0015802112285962751	0.7939600052578917	1.2874180869107727E-4	1.1449022436850663E-4	0.0031649232654536556	0.019652820316390474	7.384024119449643E-5	1.5922987638858075E-4	1.669447903953056E-4	8.634080911593539E-5	0.0569938985095423
51	file51	4.2103421606446166E-5	4.346144976837288E-5	0.1930982582790637	7.760212648870919E-5	0.01390706453324142	8.176698259633736E-5	0.004331226258042445	1.3379515017238495E-5	7.601910938433172E-5	4.720890475632795E-5	0.5045147278868496	0.1596412705156353	9.234666093150172E-4	0.04384938326410825	0.028414360725798192	4.2293534330326346E-5	9.1202224349668E-5	9.535110532814617E-4	4.945349467148191E-5	0.04980224011169566
52	file52	5.803564436726269E-5	5.990755967578573E-5	0.03084620599671052	1.0696730201976111E-4	2.4925084476595685E-4	0.10535711079110725	5.758501460535771E-5	1.844241502757156E-5	1.0478526041383902E-4	6.507307726711582E-5	0.7427274073611594	1.0164309919449945E-4	9.039131382884752E-5	0.08527523879362038	1.4334373706601333E-4	5.8297697046399646E-5	1.2571376994810005E-4	1.3180478092297474E-4	0.03436128699114975	6.150855010317878E-5
53	file53	3.474169706329237E-5	3.586227589524778E-5	0.23295576250584768	6.403350290954169E-5	1.4920825702959302E-4	6.747013973578166E-5	3.447193797219424E-5	1.104012547786625E-5	7.706163641240716E-4	3.895449360540951E-5	0.31294922426158694	6.0846291951940826E-5	5.411067071680949E-5	0.3795085884036194	0.06450371660368456	3.4898568842566276E-5	7.525564262856685E-5	0.008573570965394798	4.0806620104593144E-5	3.682067180927843E-5
54	file54	7.933052341230105E-5	8.18892960911894E-5	1.3758150002769648E-4	1.4621655621723523E-4	0.003573550047205092	1.5406390454069017E-4	7.871454515847384E-5	2.5209445903032443E-5	1.4323386334645765E-4	8.895018459657866E-5	0.9392827925007146	1.389387564876691E-4	0.035684822481575486	1.8275766232384431E-4	1.9594050885970106E-4	0.01947674187640874	1.7184162041874413E-4	1.8016759136323918E-4	9.317940127354046E-5	8.407773407560193E-5
55	file55	6.254742830406254E-5	6.456486930652977E-5	0.002657379847008035	1.1528311138618237E-4	0.019385415257033713	1.2147028166473109E-4	6.206176586278656E-5	1.9876157907216922E-5	1.1293143437129113E-4	0.0038934894129923755	0.9304623787987663	1.0954499650661032E-4	9.741847932697507E-5	1.4409361352387372E-4	1.5448750874954298E-4	6.282985337815118E-5	1.35486959753611E-4	0.001416503979171193	7.346644985917906E-5	0.04084876979512759
56	file56	2.275652814921499E-5	2.3490530396898836E-5	0.10714999776581886	4.1943265143298465E-5	0.08356048632612963	4.4194333147618566E-5	2.2579830380568358E-5	7.2315098986163395E-6	4.10876583559646E-5	2.5515996776293025E-5	0.6014362679377688	3.985557622752686E-5	3.5443605391431185E-5	0.007007654662855381	0.06960850013687545	2.285928240023389E-5	9.76657907460122E-4	0.12988262966950123	2.6729177834713814E-5	2.4118299488201374E-5
57	file57	8.540472325023745E-5	8.815941669105801E-5	0.28379870119539824	0.007118162662944417	0.04213129862259744	1.6586030904856464E-4	8.474158061568224E-5	2.7139689214586368E-5	1.5420103048594924E-4	9.57609451162448E-5	0.24203910108399873	1.495770547849626E-4	0.05755921115035605	1.9675109782785105E-4	0.2264353365318014	8.57903575751886E-5	1.8499923362990832E-4	0.11852672222958102	0.020982565665526826	9.051541955565122E-5
58	file58	5.7830487005746515E-5	5.969578504983034E-5	0.048412280991837066	0.0024632714441653433	0.06741381454797413	0.0024689920162191863	5.738145023059959E-5	1.837722065869199E-5	1.0441484206513856E-4	6.484304241554466E-5	0.8461525509208867	1.0128378845927077E-4	9.007177841830304E-5	0.0013115680988815815	1.4283701359965131E-4	5.809161332252778E-5	1.2526936882823668E-4	0.030768208410748486	6.792606329529347E-5	6.129111593858163E-5
59	file59	4.516435957562643E-5	4.662111700480636E-5	0.07185852525082471	8.324383650645399E-5	1.9397139293052154E-4	8.771147955418347E-5	0.054340091278517605	1.435221186616188E-5	8.154573333600941E-5	5.064101368093695E-5	0.14640209256487277	7.91004481892334E-5	7.034411084409775E-5	0.5154490551705242	0.01759647252562107	4.536829358131095E-5	0.0019383505526711666	0.19151643283766703	5.304878630748085E-5	4.786703592460566E-5
60	file60	8.337352515846282E-5	0.05274887509027611	0.06809660918862151	0.0018524687381254944	0.024141277289662037	1.6191561921854802E-4	0.0034803269533503806	2.649422040623365E-5	1.5053363567506717E-4	0.02217788863746822	0.7781999628485196	1.4601963293883958E-4	0.035804663802715055	0.008686073723939472	0.0019047268228864983	8.37499878629795E-5	0.0018793997584061503	1.8934965464924023E-4	9.792819739703631E-5	8.83626727229155E-5
61	file61	1.0147382071153482E-4	1.0474681613486802E-4	0.18832831174889644	1.8702955649912073E-4	0.05005840052015741	0.002264675307038142	0.006303509890640233	3.224608490865938E-5	0.010521254287267925	1.1377858982601333E-4	0.062210049872438125	1.7772032578732718E-4	0.00429326286015854	0.3868764653020178	2.5063281081381543E-4	1.0193201303229969E-4	2.1980727002801295E-4	0.28762796852182	1.1918829540173263E-4	1.0754610642209378E-4
62	file62	5.103504120701902E-5	5.2681155003946425E-5	0.05936159193596435	0.0052934574989758395	0.12084510758587057	9.911264137114187E-5	5.0638769076009425E-5	1.621778169520916E-5	9.214544167489398E-5	5.7223577268802324E-5	0.6770524372608514	8.938230655239415E-5	0.006318759649953166	0.0011574506015413946	1.2605276649704466E-4	5.126548353989865E-5	1.1054943043262025E-4	0.12906085772422818	5.994432381247998E-5	5.4089024483554334E-5
63	file63	4.313967626004878E-5	9.235355740866703E-4	7.481636468878256E-5	7.951207968574514E-5	0.007217311371029715	8.377944175033462E-5	4.280470932285579E-5	1.3708813306321888E-5	7.78901011673411E-5	0.005322397490435903	0.9001778454995297	7.555443626283195E-5	6.719063874987478E-5	0.01416345414363775	0.05987885410872341	4.3334468061954296E-5	9.34469048481951E-5	0.0018559834317242	5.067065023829668E-5	0.009714770096489989
64	file64	2.4216251177721322E-5	2.4997336177962765E-5	0.018792145769662826	0.019288206633179473	0.0440188239121276	4.7029189387641494E-5	0.0034780028434391085	0.0014879702158662105	4.3723236186481385E-5	2.7152726590499464E-5	0.7974181013890389	4.241212185048988E-5	0.04345911242163267	5.578817919158135E-5	5.9812344282368574E-5	0.03703119657181812	5.245597361332534E-5	5.4997540150614045E-5	5.218686737786508E-4	0.03407198667084773
